onetsoccode,Image_Generation_AIOE,Language_Modeling_AIOE
17-2051.02,1.9500843756096453,0.9048742520187067
17-2051.02,1.9500843756096453,0.9716762345264292
17-2051.02,1.9500843756096453,0.988869713829048
17-2061.00,1.5685084105814668,0.8537052335228378
17-2071.00,1.3628057160431744,0.8017392172574793
17-2072.00,1.2671522833030717,0.3435647037106039
17-2072.00,1.2671522833030717,0.6237461991745812
17-2072.01,0.754742441130651,0.3435647037106039
17-2072.01,0.754742441130651,0.6237461991745812
17-2081.00,1.556409269432883,1.2250106830598715
17-2111.00,1.147903020226809,0.5830892636624033
17-2111.00,1.147903020226809,0.9193723201317412
17-2111.02,1.7574452989174991,0.5830892636624033
17-2111.02,1.7574452989174991,0.9193723201317412
17-2112.00,1.1855473157072902,0.7001708422664464
17-2112.00,1.1855473157072902,1.1121873457994609
17-2112.00,1.1855473157072902,0.8782280486910958
17-2112.00,1.1855473157072902,0.21523431379298452
17-2112.01,1.6191391627201646,0.7001708422664464
17-2112.01,1.6191391627201646,1.1121873457994609
17-2112.01,1.6191391627201646,0.8782280486910958
17-2112.01,1.6191391627201646,0.21523431379298452
17-2112.02,1.1193702048530525,0.7001708422664464
17-2112.02,1.1193702048530525,1.1121873457994609
17-2112.02,1.1193702048530525,0.8782280486910958
17-2112.02,1.1193702048530525,0.21523431379298452
17-2112.03,0.9549364534089189,0.7001708422664464
17-2112.03,0.9549364534089189,1.1121873457994609
17-2112.03,0.9549364534089189,0.8782280486910958
17-2112.03,0.9549364534089189,0.21523431379298452
17-2121.00,1.4463655908808126,0.6325944129956572
17-2131.00,1.4331611272815394,0.6281466878171473
17-2141.00,1.627027346949622,0.7926777092929511
17-2141.00,1.627027346949622,0.5714069935526408
17-2141.00,1.627027346949622,0.5699825900882334
17-2141.01,1.3478320164478077,0.7926777092929511
17-2141.01,1.3478320164478077,0.5714069935526408
17-2141.01,1.3478320164478077,0.5699825900882334
17-2141.02,1.732226226232035,0.7926777092929511
17-2141.02,1.732226226232035,0.5714069935526408
17-2141.02,1.732226226232035,0.5699825900882334
